Indices,A8_ECG
1298,-48525.776043667254
1299,-48763.75584191593
1300,-49100.95909684553
1301,-49419.439555199155
1302,-49775.51379118675
1303,-50073.60889063315
1304,-50304.10601613977
1305,-50564.24461706153
1306,-50834.30761791393
1307,-50935.92967282949
1308,-50866.36216564319
1309,-50698.34839736321
1310,-50386.82785618604
1311,-50060.591847393734
1312,-49727.492741682465
1313,-49285.65781771434
1314,-48763.16312683433
1315,-48306.716635782184
1316,-47919.19383793746
1317,-47551.197915976016
1318,-47241.76199762536
1319,-46881.13483239451
1320,-46466.54627657713
1321,-46087.39926225632
1322,-45722.30072372119
1323,-45301.15262155077
1324,-44829.509634248345
1325,-44327.77939396649
1326,-43780.56741781437
1327,-43254.880097500805
1328,-42754.81918060619
1329,-42235.417182348305
1330,-41712.48781582896
1331,-41047.314043072016
1332,-40222.20130941885
1333,-39314.46889575141
1334,-38283.768246020474
1335,-37200.1493283484
1336,-36068.70268917199
1337,-34818.23333360452
1338,-33462.12583273562
1339,-32116.003077891248
1340,-30779.64717467604
1341,-29405.23135048025
1342,-28020.783587136884
1343,-26538.799648168333
1344,-24952.82118152358
1345,-23328.947852450114
1346,-21647.023736026193
1347,-20146.067684207395
1348,-18857.446107775195
1349,-17654.534437611237
1350,-16608.362205395573
1351,-15597.109333914914
1352,-14614.64203949253
1353,-13786.965447501409
1354,-13092.619305872593
1355,-12334.989203536143
1356,-11516.689787394585
1357,-10721.696526972259
1358,-9903.960554386562
1359,-9216.70661764658
1360,-8673.138344352406
1361,-8161.4151329094675
1362,-7718.45289305701
1363,-7205.44504237514
1364,-6598.368121295233
1365,-5990.954324498989
1366,-5341.8804831648085
1367,-4708.150691807544
1368,-4097.273368260276
1369,-3444.1617687364997
1370,-2760.50091611355
1371,-2192.914445444335
1372,-1745.2321314428723
1373,-1354.5091080457937
1374,-1058.1505765126565
1375,-754.3169203114603
1376,-436.36437142358943
1377,-186.41803283129525
1378,17.727343348217694
1379,384.3159076098593
1380,924.697111856954
1381,1556.5652802877705
1382,2337.4044910695984
1383,3127.2550551323616
1384,3921.9117347936794
1385,4842.8965324394985
1386,5863.672130755291
1387,6863.986358665949
1388,7850.2484659610855
1389,8864.684473485262
1390,9880.316409356512
1391,11003.471469596287
1392,12241.856810181946
1393,13522.142609315246
1394,14869.785387629845
1395,16115.702979135456
1396,17236.778448492103
1397,18332.209485432762
1398,19352.72595100573
1399,20380.370549311305
1400,21422.272598711814
1401,22393.518393774466
1402,23310.199589532396
1403,24322.15233333003
1404,25430.466746742015
1405,26572.866007927118
1406,27786.3661379631
1407,28960.518138599513
1408,30087.631622452966
1409,31252.993870864946
1410,32431.693341232713
1411,33568.82614199716
1412,34668.12246376704
1413,35737.37937240894
1414,36762.96748061873
1415,37796.5047755747
1416,38837.89158622507
1417,39849.25396399785
1418,40840.50068666049
1419,41819.51501630689
1420,42782.122546996645
1421,43730.59978708189
1422,44665.469175386905
1423,45570.41842884443
1424,46444.51353750812
1425,47295.51413074685
1426,48119.13081832434
1427,48984.06754126732
1428,49897.085156034125
1429,50822.09578196331
1430,51778.33109807931
1431,52727.18143866395
1432,53665.82096714992
1433,54630.41918332627
1434,55613.1329573383
1435,56561.73002660752
1436,57476.38492286554
1437,58377.119076862735
1438,59251.0686334108
1439,60138.29981667415
1440,61041.228775493175
1441,61929.305598433275
1442,62811.42001760034
1443,63685.63497465569
1444,64548.355892895765
1445,65406.785882073615
1446,66259.48139096297
1447,67100.07797379345
1448,67928.9540411543
1449,68747.77814290425
1450,69555.08471641016
1451,70362.81874042875
1452,71171.85969867787
1453,71975.2585255817
1454,72776.08750491739
1455,73567.76938122872
1456,74349.46897993599
1457,75126.95202343204
1458,75898.63051512692
1459,76652.4561731767
1460,77387.8633877155
1461,78109.32646765994
1462,78813.52794660242
1463,79508.57087443331
1464,80194.62732860673
1465,80864.6500754878
1466,81520.13408380176
1467,82166.89732994603
1468,82804.4208041749
1469,83430.73235262911
1470,84047.03505108521
1471,84647.75619620657
1472,85232.43080716455
1473,85804.66136806688
1474,86363.04438032932
1475,86739.20383215058
1476,86915.99802473486
1477,86970.94488533038
1478,86854.91329827634
1479,86664.82349413105
1480,86403.60403050664
1481,85977.61858172335
1482,85403.84818220817
1483,84801.41522979726
1484,84166.11369254507
1485,83449.02677977161
1486,82676.94358293884
1487,81750.89576650612
1488,80662.04892022158
1489,79479.55027058173
1490,78178.92707034363
1491,76877.4876177601
1492,75592.35470890062
1493,74248.85358776296
1494,72880.87041409437
1495,71433.90633658115
1496,69901.50190153853
1497,68340.47992440347
1498,66739.26423013459
1499,64983.506751066954
1500,63070.49023898691
1501,61047.233749377454
1502,58884.39322683888
1503,56662.451383277104
1504,54386.031462963365
1505,51990.15329630178
1506,49492.00968677435
1507,47018.9396094141
1508,44575.82631001741
1509,42114.49406573461
1510,39669.308587885236
1511,37150.35089530977
1512,34554.66538906319
1513,31957.61048718579
1514,29341.594649299594
1515,26637.01782319182
1516,23847.702757382776
1517,20996.15204987263
1518,18066.513752129576
1519,15121.099498887614
1520,12163.775353889432
1521,9151.21710211073
1522,6097.934154452765
1523,2893.1487985077283
1524,-478.25108806403887
1525,-3953.3055123102577
1526,-7564.584645954814
1527,-11258.093751621363
1528,-15029.870971440503
1529,-18936.27215221391
1530,-22967.178501450682
1531,-27027.633119761736
1532,-31117.729709027542
1533,-35277.48662144191
1534,-39483.95321426317
1535,-43808.636276748686
1536,-48257.04548063496
1537,-52775.227730267434
1538,-57379.79065904734
1539,-61434.93460040693
1540,-64869.794530290106
1541,-67993.93355550618
1542,-70621.07125948167
1543,-73103.00080221308
1544,-75453.33644933073
1545,-77325.48565630247
1546,-78781.72969284424
1547,-80298.91104319532
1548,-81864.95832136866
1549,-83281.885450431
1550,-84659.16024938376
1551,-85611.41271685131
1552,-86105.27225943533
1553,-86415.61640407413
1554,-86448.55486620234
1555,-86619.95010263578
1556,-86994.69154175551
1557,-87303.71435905788
1558,-87668.76026118608
1559,-87904.84494327808
1560,-87989.80989367112
1561,-88123.26737336331
1562,-88266.79451898798
1563,-88005.10205296976
1564,-87328.54874934428
1565,-86411.31953192026
1566,-85147.49093067761
1567,-83829.01107126511
1568,-82473.97534422831
1569,-80847.81380648262
1570,-79013.78991910098
1571,-77474.40281344336
1572,-76252.43700305562
1573,-75155.59987193813
1574,-74321.07265544095
1575,-73401.25410277108
1576,-72385.66882039745
1577,-71570.45087495091
1578,-70888.83368325258
1579,-70061.65365840902
1580,-69104.75035222675
1581,-68112.10260175729
1582,-67020.97522506036
1583,-66081.36089148249
1584,-65310.32358609666
1585,-64535.64426006022
1586,-63816.62428199793
1587,-62728.06754366299
1588,-61212.466458255025
1589,-59515.17869639662
1590,-57512.02106630485
1591,-55410.844999658846
1592,-53228.454423104966
1593,-50749.81615888761
1594,-48015.01918046939
1595,-45393.97960755335
1596,-42888.04306777896
1597,-40342.966016225844
1598,-37849.332053132166
1599,-35131.76336941274
1600,-32170.33800171027
1601,-29175.641026318997
1602,-26084.844669110997
1603,-23349.820650702346
1604,-21039.450329323143
1605,-18896.739858769513
1606,-17058.48811369816
1607,-15314.823132125639
1608,-13653.184658883898
1609,-12304.425459915747
1610,-11232.518289430702
1611,-10034.129492116384
1612,-8711.426589338027
1613,-7441.917546382941
1614,-6130.222422365475
1615,-5082.4914989506415
1616,-4325.771437092836
1617,-3633.5484223998988
1618,-3079.4924018294146
1619,-2431.073459340641
1620,-1644.0270387161484
1621,-884.2827697386678
1622,-81.78393584768621
1623,676.162327929305
1624,1375.9788701953225
1625,2123.3219162073765
1626,2900.0357297646733
1627,3443.139324891937
1628,3744.2457596101917
1629,3917.870031875533
1630,3896.3527422909137
1631,3858.7981388737844
1632,3816.8159196865377
1633,3624.0624314678953
1634,3319.264269306607
1635,3344.510991679469
1636,3726.844785137543
1637,4285.40840075636
1638,5142.900618222287
1639,6008.735038561482
1640,6873.451235806922
1641,7992.423602020697
1642,9310.608864833466
1643,10562.494734799253
1644,11760.616106187706
1645,13000.404274040047
1646,14221.760481352449
1647,15655.407811946034
1648,17318.186185771112
1649,19049.475490159497
1650,20904.354817954394
1651,22535.464788994912
1652,23894.147488887626
1653,25186.152257909063
1654,26309.923523074543
1655,27431.65028382723
1656,28566.04099163186
1657,29539.4267151026
1658,30384.303743818775
1659,31412.425610317452
1660,32626.3368406117
1661,33895.73853682228
1662,35297.68516480705
1663,36603.12692197925
1664,37795.97160454079
1665,39053.31134428294
1666,40323.438698543
1667,41511.23769536139
1668,42626.40324154477
1669,43676.29621049816
1670,44638.122621188755
1671,45608.18717412382
1672,46585.91492087738
1673,47503.1497098145
1674,48378.53583216082
1675,49214.63688058582
1676,50003.189888621324
1677,50754.57697225622
1678,51466.731466384386
1679,52117.09163844134
1680,52704.691019161844
1681,53237.63235672883
1682,53709.76952502239
1683,54249.86301445498
1684,54869.89126612456
1685,55503.62105326732
1686,56186.93150206511
1687,56846.073760535124
1688,57475.87679390469
1689,58144.657081843296
1690,58837.44385626111
1691,59459.15446529149
1692,60010.40457653074
1693,60527.192750565606
1694,60986.19378126572
1695,61461.070426140126
1696,61956.23616059267
1697,62415.836279499956
1698,62856.24551060409
1699,63255.916471959266
1700,63606.49293175185
1701,63929.6981918972
1702,64217.706554872784
1703,64469.240092410146
1704,64685.41812536513
1705,64859.40413084455
1706,64990.41405838187
1707,65113.16187063056
1708,65228.905792108206
1709,65319.77583356787
1710,65394.359590616004
1711,65430.138282370404
1712,65424.73294535255
1713,65396.186059019186
1714,65339.07117161783
1715,65243.056316989736
1716,65108.938857005814
1717,64937.44973500546
1718,64725.96878345762
1719,64484.120843259814
1720,64211.644126065075
1721,63901.304237229386
1722,63554.78872922925
1723,63171.27060760578
1724,62749.584222156336
1725,62290.975509699616
1726,61794.75336853818
1727,61258.87971111055
1728,60683.04675454776
1729,60067.37627025878
1730,59411.10129948042
1731,58742.978911419144
1732,58065.551719570954
1733,57364.463772532654
1734,56647.7253755466
1735,55898.36373632196
1736,55115.28709747652
1737,54314.02092638063
1738,53491.144227711884
1739,52625.502641992265
1740,51717.27594110947
1741,50774.42710258069
1742,49791.78215279435
1743,48785.86635392034
1744,47757.6735475092
1745,46694.73237162288
1746,45600.727174530766
1747,44457.53455051958
1748,43261.93489933815
1749,42025.0344948958
1750,40741.22187635756
1751,39417.84694290878
1752,38055.4356522153
1753,36645.11253963779
1754,35188.06926086022
1755,33701.61121790358
1756,32185.73185866727
1757,30632.55340945774
1758,29046.17431839037
1759,27413.72809935116
1760,25734.015994248297
1761,24016.617331306024
1762,22258.410884099314
1763,20444.39792457582
1764,18573.88858696084
1765,16651.455629269978
1766,14672.822027826503
1767,12648.464191944337
1768,10578.273147703823
1769,8452.988926103975
1770,6274.340589241509
1771,4048.8894245391893
1772,1775.6923218994864
1773,-547.6665893587149
1774,-2920.0523422401443
1775,-5348.498624276685
1776,-7833.803717949958
1777,-10371.901473213342
1778,-12964.751038803684
1779,-15599.360522740724
1780,-18274.405226053823
1781,-20997.769549160952
1782,-23765.95236211307
1783,-26586.0790163906
1784,-29459.038619492458
1785,-32378.36845404753
1786,-35345.749676652835
1787,-38372.772357644084
1788,-41459.814884446845
1789,-44602.63555039666
1790,-47804.34463402458
1791,-51056.87624000259
1792,-54360.000636618104
1793,-57720.50914193356
1794,-61136.84846326886
1795,-64165.651118471775
1796,-66762.29073578898
1797,-69133.1375582654
1798,-71149.44127298423
1799,-73066.92180381401
1800,-74894.35285710594
1801,-76386.05337976139
1802,-77587.60610870764
1803,-78815.03030539487
1804,-80058.2838525131
1805,-81188.77475317422
1806,-82278.35410848315
1807,-83066.5722255482
1808,-83531.0374134897
1809,-83855.47330200915
1810,-83976.20781582539
1811,-84199.76985297716
1812,-84571.94431846085
1813,-84898.4752921013
1814,-85268.6049682593
1815,-85541.84015332135
1816,-85702.1890290706
1817,-85898.34816923083
1818,-86101.16620273446
1819,-86012.57418809412
1820,-85626.27423107887
1821,-85066.23671055245
1822,-84256.61070340576
1823,-83408.48857054106
1824,-82534.85125484041
1825,-81466.7822656596
1826,-80250.07019462704
1827,-79214.14536310986
1828,-78372.20754643097
1829,-77601.19519391099
1830,-76990.55871065102
1831,-76308.6186292458
1832,-75548.60380587052
1833,-74905.97575523335
1834,-74336.06590471973
1835,-73660.93727602523
1836,-72891.36009289643
1837,-72085.75202243568
1838,-71204.26072092104
1839,-70408.0730325296
1840,-69707.94639370816
1841,-68993.3191861953
1842,-68302.36410719703
1843,-67349.59011712957
1844,-66096.83862555587
1845,-64707.55774540878
1846,-63098.41682623541
1847,-61409.94013028114
1848,-59653.19618999027
1849,-57683.313460756275
1850,-55527.30977101057
1851,-53431.200609137486
1852,-51395.5564499888
1853,-49317.921314605876
1854,-47258.382706824945
1855,-45033.08839851886
1856,-42628.64730901813
1857,-40185.221818723374
1858,-37660.75186948102
1859,-35466.2958276282
1860,-33658.90886010221
